,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2144,1763-WQFUK,Male,0,False,False,3,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,50.5,147.75,False
2145,1391-UBDAR,Male,0,False,False,11,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,72.9000015258789,818.4500122070312,False
2146,8894-JVDCV,Female,0,False,False,62,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),115.05000305175781,7133.4501953125,False
2147,2023-VQFDL,Male,0,False,False,18,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.0,348.79998779296875,False
2148,1345-GKDZZ,Male,0,False,True,6,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.549999237060547,128.60000610351562,False
2149,2014-MKGMH,Female,0,False,False,46,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,101.0999984741211,4674.39990234375,False
2150,5628-FCGYG,Male,0,False,False,21,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.0999984741211,1737.449951171875,False
2151,2560-WBWXF,Male,0,False,False,68,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.149999618530273,1498.8499755859375,False
2152,0248-IPDFW,Female,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.099998474121094,50.099998474121094,False
2153,7978-DKUQH,Female,0,True,False,25,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.5999984741211,1797.75,False
2154,4335-UPJSI,Female,0,False,True,24,True,False,No,,,,,,,Two year,False,Mailed check,19.75,498.1000061035156,False
2155,0524-IAVZO,Female,0,True,False,30,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0,2624.25,True
2156,2737-YNGYW,Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.55000305175781,184.10000610351562,True
2157,1784-EZDKJ,Male,0,True,False,51,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),106.80000305175781,5498.7998046875,False
2158,9297-FVVDH,Female,0,True,True,57,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,84.5,4845.39990234375,False
2159,8007-YYPWD,Female,0,False,False,15,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.049999237060547,369.1000061035156,False
2160,7101-HRBLJ,Female,0,True,True,72,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),83.69999694824219,6096.89990234375,False
2161,5159-YFPKQ,Female,0,False,False,2,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,75.80000305175781,160.75,True
2162,6635-CPNUN,Male,0,True,False,28,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,False,Credit card (automatic),96.5999984741211,2684.35009765625,False
2163,4021-RQSNY,Male,1,True,False,29,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.5,3004.14990234375,True
2164,5453-YBTWV,Male,0,True,True,70,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Credit card (automatic),101.0999984741211,6994.7998046875,False
2165,5039-LZRQT,Female,0,False,False,13,True,False,No,,,,,,,One year,False,Mailed check,20.200000762939453,273.25,False
2166,2931-VUVJN,Female,1,True,False,59,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,94.05000305175781,5483.89990234375,False
2167,9061-TIHDA,Male,1,True,False,13,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.25,1233.6500244140625,True
2168,8699-ASUFO,Male,1,True,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.4000015258789,527.9000244140625,True
2169,6418-PIQSP,Female,0,True,False,62,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,81.0,4985.89990234375,False
2170,8220-OCUFY,Female,0,False,False,21,True,False,DSL,True,False,True,True,False,False,One year,True,Electronic check,60.25,1258.3499755859375,False
2171,3995-WFCSM,Female,0,False,False,2,True,False,DSL,False,False,True,False,False,True,Month-to-month,False,Electronic check,60.849998474121094,111.4000015258789,False
2172,1895-QTKDO,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),43.95000076293945,43.95000076293945,False
2173,2038-OEQZH,Male,0,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,86.05000305175781,308.1000061035156,False
2174,1178-PZGAB,Female,0,False,False,19,True,False,No,,,,,,,One year,False,Credit card (automatic),20.25,383.6499938964844,False
2175,7927-AUXBZ,Female,0,False,False,30,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,85.1500015258789,2555.89990234375,True
2176,2626-VEEWG,Male,0,True,True,67,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.399999618530273,1284.199951171875,False
2177,2878-RMWXY,Male,1,True,False,72,True,True,Fiber optic,True,True,True,False,False,True,Two year,True,Credit card (automatic),102.6500015258789,7550.2998046875,False
2178,1657-DYMBM,Male,0,True,False,53,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.899999618530273,1110.050048828125,False
2179,7311-MQJCH,Female,0,False,False,5,True,False,No,,,,,,,One year,False,Electronic check,19.549999237060547,99.5999984741211,False
2180,7375-WMVMT,Male,1,True,False,71,True,False,Fiber optic,False,True,True,True,False,True,Two year,True,Credit card (automatic),95.5,6707.14990234375,False
2181,1136-XGEQU,Female,0,True,True,50,True,True,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),84.1500015258789,4164.39990234375,False
2182,2530-FMFXO,Male,0,True,True,56,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,103.19999694824219,5873.75,False
2183,6844-DZKRF,Male,0,False,False,2,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),50.20000076293945,109.25,False
2184,4695-WJZUE,Female,1,False,False,2,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,88.55000305175781,179.25,True
2185,7619-ODSGN,Male,0,True,True,24,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,54.75,1338.1500244140625,True
2186,5970-GHJAW,Male,0,True,True,46,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.950000762939453,862.4000244140625,False
2187,8879-XUAHX,Male,0,True,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,116.25,8564.75,False
2188,3689-MOZGR,Female,0,False,False,29,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,31.200000762939453,926.2000122070312,False
2189,4195-PNGZS,Male,0,True,True,69,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.450000762939453,1718.199951171875,False
2190,5003-XZWWO,Male,0,True,False,71,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),84.19999694824219,5956.85009765625,False
2191,3988-RQIXO,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.30000305175781,91.30000305175781,True
2192,7622-FWGEW,Male,1,True,False,56,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.6500015258789,4824.4501953125,False
2193,6922-NCEDI,Male,0,False,True,56,True,False,No,,,,,,,One year,True,Mailed check,21.200000762939453,1238.6500244140625,False
2194,2514-GINMM,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.5,79.5,True
2195,9891-NQDBD,Female,0,True,False,28,True,True,No,,,,,,,One year,False,Mailed check,25.549999237060547,672.2000122070312,False
2196,6131-IUNXN,Female,0,True,True,19,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.200000762939453,382.20001220703125,False
2197,8548-AWOFC,Male,0,True,False,66,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Electronic check,63.849998474121094,4264.60009765625,False
2198,9798-DRYDS,Female,0,True,True,17,True,True,DSL,False,False,True,True,False,False,One year,True,Mailed check,61.95000076293945,1070.699951171875,False
2199,8532-UEFWH,Male,0,True,True,52,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1345.8499755859375,False
2200,6296-DDOOR,Female,0,False,False,19,True,False,DSL,False,True,False,False,True,False,One year,False,Electronic check,58.20000076293945,1045.25,False
2201,7951-VRDVK,Female,0,False,False,36,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),85.8499984741211,3003.550048828125,False
2202,5931-FLJJF,Male,1,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.0999984741211,467.54998779296875,True
2203,4815-YOSUK,Male,0,True,True,72,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),104.9000015258789,7537.5,False
2204,2659-VXMWZ,Male,0,True,True,67,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,111.30000305175781,7482.10009765625,True
2205,0380-NEAVX,Male,1,False,False,34,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,99.8499984741211,3343.14990234375,False
2206,3207-OYBWH,Male,1,True,False,57,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),95.25,5427.0498046875,True
2207,4285-GYRQC,Female,0,True,False,7,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.25,587.0999755859375,True
2208,7216-EWTRS,Female,1,True,False,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,100.80000305175781,True
2209,4365-MSDYN,Male,0,True,False,8,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.549999237060547,161.14999389648438,False
2210,7036-TYDEC,Female,0,False,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,104.0,7028.5,False
2211,5802-ADBRC,Female,0,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,104.4000015258789,5232.89990234375,False
2212,8076-FEZKJ,Male,0,False,False,10,True,False,No,,,,,,,One year,False,Mailed check,19.5,225.85000610351562,False
2213,5197-YPYBZ,Female,0,True,True,12,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.25,274.70001220703125,False
2214,8337-MSSXB,Female,0,False,False,14,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,86.30000305175781,1180.949951171875,True
2215,4312-GVYNH,Female,0,True,False,70,False,,DSL,True,False,True,True,False,True,Two year,True,Bank transfer (automatic),49.849998474121094,3370.199951171875,False
2216,8495-LJDFO,Female,1,False,False,64,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.94999694824219,7111.2998046875,False
2217,0839-JTCUD,Female,0,True,True,66,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.9000015258789,5958.85009765625,False
2218,5494-WOZRZ,Female,0,True,True,71,True,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),82.0,5999.85009765625,False
2219,1302-UHBDD,Male,1,False,False,20,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.94999694824219,1648.449951171875,False
2220,2234-EOFPT,Male,0,True,False,72,True,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.3499984741211,5753.25,False
2221,8619-IJNDK,Female,0,True,True,71,True,False,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),64.05000305175781,4492.89990234375,False
2222,8378-LKJAF,Male,0,True,True,38,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),101.1500015258789,3956.699951171875,False
2223,8182-BJDSI,Female,0,False,False,28,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.94999694824219,2625.550048828125,True
2224,2528-HFYZX,Male,1,True,False,17,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,76.44999694824219,1233.4000244140625,True
2225,1153-GNOLC,Male,0,False,False,33,False,,DSL,False,True,False,False,True,False,One year,True,Electronic check,39.099998474121094,1309.0,False
2226,3298-QEICA,Female,0,True,True,23,False,,DSL,True,False,False,True,False,False,Two year,False,Mailed check,34.599998474121094,813.4500122070312,False
2227,0788-DXBFY,Male,0,True,True,58,True,False,No,,,,,,,One year,True,Electronic check,19.549999237060547,1108.800048828125,False
2228,3597-YASZG,Female,1,True,False,70,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),104.44999694824219,7349.35009765625,False
2229,3496-LFSZU,Male,0,True,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.5,294.20001220703125,False
2230,5242-UOWHD,Male,0,True,True,45,True,False,No,,,,,,,Two year,False,Mailed check,20.350000381469727,929.2000122070312,False
2231,2482-CZGBB,Male,0,False,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.0,740.0,True
2232,6479-SZPLM,Male,0,True,True,36,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.450000762939453,754.5,False
2233,8097-VBQTZ,Male,0,False,False,54,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,69.9000015258789,3883.300048828125,False
2234,4500-HKANN,Male,0,True,True,23,True,True,DSL,False,True,False,True,False,False,Two year,False,Mailed check,59.70000076293945,1414.199951171875,False
2235,9917-KWRBE,Female,0,True,True,41,True,True,DSL,True,True,True,False,True,False,One year,True,Credit card (automatic),78.3499984741211,3211.199951171875,False
2236,3420-ZDBMA,Male,1,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.44999694824219,371.6000061035156,False
2237,2212-LYASK,Male,0,True,True,27,False,,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),45.849998474121094,1246.4000244140625,False
2238,1393-IMKZG,Female,0,False,False,1,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,95.8499984741211,95.8499984741211,False
2239,8069-RHUXK,Female,0,True,True,67,False,,DSL,True,False,False,True,False,False,Two year,False,Credit card (automatic),35.70000076293945,2545.699951171875,False
2240,3398-GCPMU,Female,1,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),89.55000305175781,6448.85009765625,False
2241,2908-WGAXL,Female,0,True,True,56,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.950000762939453,1468.9000244140625,False
2242,3378-AJRAO,Male,0,True,True,44,True,True,No,,,,,,,One year,False,Electronic check,24.850000381469727,1013.5999755859375,False
2243,1013-QCWAM,Female,1,True,False,66,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,6690.75,False
2244,0866-QLSIR,Female,0,False,False,34,True,True,DSL,True,True,False,True,False,False,One year,True,Mailed check,64.4000015258789,2088.75,True
2245,6050-FFXES,Female,0,True,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),105.3499984741211,7240.64990234375,False
2246,7181-BQYBV,Female,0,True,True,1,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,102.44999694824219,102.44999694824219,True
2247,0362-RAOQO,Female,0,False,False,40,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.649999618530273,830.25,False
2248,9554-DFKIC,Male,0,True,True,30,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),54.45000076293945,1588.699951171875,False
2249,5527-ACHSO,Female,0,False,False,11,True,False,DSL,False,False,False,True,True,True,Month-to-month,False,Mailed check,70.5,829.2999877929688,False
2250,0829-DDVLK,Female,0,False,False,15,True,False,No,,,,,,,One year,False,Credit card (automatic),20.100000381469727,302.45001220703125,False
2251,1399-UBQIU,Male,0,False,False,11,True,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,69.3499984741211,712.25,False
2252,1813-JLKWR,Female,0,True,True,64,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.799999237060547,1336.6500244140625,False
2253,0336-PIKEI,Male,1,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4000015258789,5360.75,False
2254,7322-OCWHC,Male,1,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),93.05000305175781,6735.0498046875,False
2255,9537-VHDTA,Female,0,False,True,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,51.20000076293945,51.20000076293945,False
2256,4957-TIALW,Female,0,False,True,15,True,False,DSL,True,True,True,True,False,False,One year,False,Credit card (automatic),65.5999984741211,1010.0,False
2257,2054-PJOCK,Female,0,False,False,60,True,True,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),80.55000305175781,4847.0498046875,False
2258,9150-HEPMB,Male,0,False,False,56,True,False,DSL,True,False,True,False,False,False,One year,False,Mailed check,52.70000076293945,3019.699951171875,False
2259,9030-QGZNL,Female,0,False,False,8,True,False,No,,,,,,,Two year,False,Mailed check,20.850000381469727,161.64999389648438,False
2260,6204-IEUXJ,Female,0,False,False,3,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),80.0999984741211,217.5500030517578,True
2261,3126-WQMGH,Female,0,True,False,49,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),52.150001525878906,2583.75,False
2262,4529-CKBCL,Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.19999694824219,146.0500030517578,True
2263,2506-CLAKW,Female,0,False,False,6,True,False,Fiber optic,True,True,True,True,False,True,Month-to-month,True,Bank transfer (automatic),98.1500015258789,567.4500122070312,True
2264,7176-WRTNX,Male,0,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.94999694824219,7711.25,False
2265,1583-IHQZE,Male,0,False,False,12,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Mailed check,112.94999694824219,1384.75,True
2266,5732-IKGQH,Male,1,True,False,52,True,False,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),104.44999694824219,5481.25,False
2267,9239-GZHZE,Female,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.6500015258789,8124.2001953125,False
2268,7205-BAIAD,Female,0,False,False,40,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.600000381469727,827.2999877929688,False
2269,0151-ONTOV,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.9000015258789,70.9000015258789,True
2270,4140-MUHUG,Female,1,False,False,3,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.8499984741211,220.9499969482422,True
2271,0093-EXYQL,Female,1,False,False,40,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.55000305175781,3673.60009765625,False
2272,8064-RAVOH,Male,0,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.849998474121094,49.849998474121094,False
2273,0219-QAERP,Male,0,True,False,30,True,False,No,,,,,,,One year,False,Credit card (automatic),19.799999237060547,576.6500244140625,False
2274,0320-JDNQG,Male,0,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.8499984741211,2331.300048828125,True
2275,7180-PISOG,Male,0,True,True,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,74.5,True
2276,9168-INPSZ,Female,1,True,False,44,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Electronic check,104.1500015258789,4495.64990234375,False
2277,3571-RFHAR,Male,0,False,False,65,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,109.1500015258789,6941.2001953125,True
2278,0015-UOCOJ,Female,1,False,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,48.20000076293945,340.3500061035156,False
2279,5334-AFQJB,Male,1,False,False,72,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.100000381469727,1789.9000244140625,False
2280,2754-SDJRD,Female,1,False,False,8,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),100.1500015258789,908.5499877929688,False
2281,9578-VRMNM,Female,0,False,False,16,True,True,DSL,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),65.19999694824219,1043.3499755859375,True
2282,1587-FKLZB,Male,1,True,True,66,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.5,6822.14990234375,True
2283,6140-QNRQQ,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.55000305175781,71.55000305175781,True
2284,8963-JLGJT,Male,0,False,True,3,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Mailed check,55.900001525878906,157.5500030517578,False
2285,4307-KTUMW,Male,0,True,False,53,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Electronic check,93.9000015258789,5029.2001953125,True
2286,1465-LNTLJ,Male,1,True,False,8,True,False,DSL,False,False,True,True,False,True,Month-to-month,True,Credit card (automatic),64.4000015258789,581.7000122070312,False
2287,5440-FLBQG,Male,1,True,False,69,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),108.4000015258789,7318.2001953125,True
2288,2135-DQWAQ,Female,0,False,False,5,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Mailed check,85.30000305175781,420.45001220703125,False
2289,4056-QHXHZ,Female,0,True,True,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Mailed check,107.44999694824219,7576.7001953125,False
2290,7470-MCQTK,Female,0,True,False,13,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),48.75,633.4000244140625,True
2291,7488-MXJIV,Female,0,False,False,4,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6500015258789,321.6499938964844,True
2292,7401-JIXNM,Female,0,True,True,54,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),91.30000305175781,4965.0,False
2293,9339-FIIJL,Male,0,True,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.94999694824219,6151.89990234375,False
2294,2027-FECZV,Male,0,False,False,12,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.69999694824219,1253.9000244140625,True
2295,2672-DZUOY,Male,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.149999618530273,25.149999618530273,True
2296,4706-DGAHW,Male,1,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.20000076293945,45.20000076293945,False
2297,3870-MQAMG,Female,0,True,False,54,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Electronic check,110.3499984741211,5893.14990234375,True
2298,6670-MFRPK,Male,0,True,True,69,True,True,Fiber optic,False,False,True,False,False,False,Two year,True,Credit card (automatic),79.19999694824219,5420.64990234375,False
2299,6177-PEVRA,Female,0,False,False,48,True,False,DSL,True,True,False,False,False,False,Two year,False,Credit card (automatic),55.5,2627.35009765625,False
2300,4800-CZMPC,Female,0,True,True,48,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),103.25,5037.5498046875,True
2301,4813-HQMGZ,Female,0,True,False,8,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,90.25,743.75,False
2302,7579-KKLOE,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,91.25,6589.60009765625,False
2303,7377-DMMRI,Male,0,False,False,2,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,47.79999923706055,92.44999694824219,True
2304,8402-EIVQS,Male,0,True,False,67,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.9000015258789,6733.14990234375,False
2305,4947-DSMXK,Male,0,True,True,34,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),97.69999694824219,3410.0,False
2306,7245-NIIWQ,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8499984741211,199.85000610351562,False
2307,0002-ORFBO,Female,0,True,True,9,True,False,DSL,False,True,False,True,True,False,One year,True,Mailed check,65.5999984741211,593.2999877929688,False
2308,3324-OIRTO,Male,0,True,True,71,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),104.6500015258789,7288.39990234375,False
2309,5414-OFQCB,Male,0,False,False,57,True,True,Fiber optic,False,False,False,True,True,False,Two year,True,Credit card (automatic),90.44999694824219,5229.7998046875,False
2310,4967-WPNCF,Male,0,False,False,72,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.70000076293945,4464.7998046875,False
2311,8552-OBVRU,Female,1,True,True,48,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,104.5,5068.0498046875,False
2312,8499-BRXTD,Male,0,False,False,18,True,False,No,,,,,,,One year,False,Mailed check,20.100000381469727,401.8500061035156,False
2313,9154-QDGTH,Male,0,True,True,43,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),104.30000305175781,4451.85009765625,False
2314,8197-BFWVU,Female,0,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),93.25,6688.9501953125,False
2315,2577-GVSIL,Male,0,True,True,35,True,True,DSL,False,False,False,True,True,True,One year,True,Bank transfer (automatic),73.44999694824219,2661.10009765625,False
2316,9367-OIUXP,Male,0,False,False,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.700000762939453,73.05000305175781,False
2317,6770-UAYGJ,Female,0,True,True,49,True,True,No,,,,,,,Two year,False,Mailed check,25.25,1211.6500244140625,False
2318,6463-HHXJR,Female,0,True,True,71,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),100.5,7030.64990234375,False
2319,7928-VJYAB,Male,0,True,True,11,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.5999984741211,1020.2000122070312,False
2320,1187-WILMM,Male,0,True,True,63,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),89.4000015258789,5597.64990234375,False
2321,9776-OJUZI,Female,1,False,False,65,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),95.44999694824219,6223.2998046875,False
2322,1306-RPWXZ,Female,0,False,True,49,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.450000762939453,1024.6500244140625,False
2323,8949-JTMAY,Female,0,False,False,29,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),98.5999984741211,2933.199951171875,True
2324,2774-LVQUS,Female,1,True,False,15,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,83.05000305175781,1258.300048828125,True
2325,3097-PYWXL,Female,0,True,True,4,True,False,No,,,,,,,Month-to-month,True,Electronic check,19.950000762939453,82.9000015258789,False
2326,2266-SJNAT,Female,0,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),109.1500015258789,7789.60009765625,False
2327,0869-PAPRP,Female,1,True,False,26,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.69999694824219,2067.0,False
2328,4238-JSSWH,Female,1,True,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),102.05000305175781,3452.550048828125,False
